elevation,slope,aspect,landcover,dist_to_road,dist_to_water,suitability
492.3420104980469,27.337663742536964,61.564005170234005,2,3024.607140347682,109.653293778606,1
501.44049072265625,27.248748879383395,226.74624518901587,1,1274.60025138202,0.15402101323280792,0
188.55435434999765,4.8463163902739295,263.5849007046974,2,13.90758141647741,30.252717317945653,1
